"ID","DataSrc","Irrigtn","CropTyp","LstSrvD","county"
"74983_WSDA_SF_2016","WSDA","wheel line","wheat","2016/05/12 00:00:00","Franklin"
"74984_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/05/12 00:00:00","Franklin"
"74989_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/02 00:00:00","Franklin"
"74995_WSDA_SF_2016","WSDA","center pivot","pea, green","2016/06/09 00:00:00","Franklin"
"74998_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/07 00:00:00","Franklin"
"75000_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/08 00:00:00","Franklin"
"75001_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/02 00:00:00","Franklin"
"75019_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/05/12 00:00:00","Franklin"
"75022_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"75027_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/24 00:00:00","Franklin"
"75037_WSDA_SF_2016","WSDA","rill","wheat","2016/07/14 00:00:00","Franklin"
"75042_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75057_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/02 00:00:00","Franklin"
"75059_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/25 00:00:00","Franklin"
"75070_WSDA_SF_2016","WSDA","sprinkler","buckwheat","2016/08/24 00:00:00","Franklin"
"75071_WSDA_SF_2016","WSDA","sprinkler","buckwheat","2016/08/24 00:00:00","Franklin"
"75080_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75084_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/01 00:00:00","Franklin"
"75097_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/24 00:00:00","Franklin"
"75111_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75113_WSDA_SF_2016","WSDA","center pivot","grass seed, other","2016/06/01 00:00:00","Franklin"
"75116_WSDA_SF_2016","WSDA","center pivot","ryegrass seed","2016/08/08 00:00:00","Franklin"
"75117_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/02 00:00:00","Franklin"
"75118_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/07 00:00:00","Franklin"
"75123_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/25 00:00:00","Franklin"
"75127_WSDA_SF_2016","NASS","wheel line","corn seed","2016/12/31 00:00:00","Franklin"
"75130_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/09 00:00:00","Franklin"
"75134_WSDA_SF_2016","WSDA","rill","corn, field","2016/06/09 00:00:00","Franklin"
"75138_WSDA_SF_2016","WSDA","rill","triticale","2016/05/26 00:00:00","Franklin"
"75139_WSDA_SF_2016","NASS","center pivot","bean, dry","2016/12/31 00:00:00","Franklin"
"75158_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/06/02 00:00:00","Franklin"
"75162_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75163_WSDA_SF_2016","NASS","center pivot","onion","2016/12/31 00:00:00","Franklin"
"75169_WSDA_SF_2016","WSDA","center pivot/drip","onion","2016/05/26 00:00:00","Franklin"
"75173_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/24 00:00:00","Franklin"
"75174_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/24 00:00:00","Franklin"
"75175_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/07 00:00:00","Franklin"
"75191_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/11 00:00:00","Franklin"
"75195_WSDA_SF_2016","WSDA","center pivot","ryegrass seed","2016/07/07 00:00:00","Franklin"
"75196_WSDA_SF_2016","WSDA","center pivot","bluegrass seed","2016/07/07 00:00:00","Franklin"
"75204_WSDA_SF_2016","NASS","rill","wheat","2016/12/31 00:00:00","Franklin"
"75205_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75211_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/07 00:00:00","Franklin"
"75216_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75227_WSDA_SF_2016","NASS","center pivot","bean, dry","2016/12/31 00:00:00","Franklin"
"75230_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/09 00:00:00","Franklin"
"75235_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/08/02 00:00:00","Franklin"
"75237_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75246_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/05/26 00:00:00","Franklin"
"75261_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/08 00:00:00","Franklin"
"75263_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/08/11 00:00:00","Franklin"
"75268_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/11 00:00:00","Franklin"
"75269_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/10 00:00:00","Franklin"
"75273_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/25 00:00:00","Franklin"
"75287_WSDA_SF_2016","WSDA","center pivot","corn, sweet","2016/08/24 00:00:00","Franklin"
"75288_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/08/11 00:00:00","Franklin"
"75292_WSDA_SF_2016","NASS","center pivot","onion","2016/12/31 00:00:00","Franklin"
"75293_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/02 00:00:00","Franklin"
"75302_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"75303_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"75343_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/25 00:00:00","Franklin"
"75350_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/02 00:00:00","Franklin"
"75353_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"75354_WSDA_SF_2016","WSDA","center pivot","bluegrass seed","2016/07/07 00:00:00","Franklin"
"75360_WSDA_SF_2016","WSDA","center pivot","pea, green","2016/06/09 00:00:00","Franklin"
"75387_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/09/07 00:00:00","Franklin"
"75388_WSDA_SF_2016","NASS","center pivot","sorghum","2016/12/31 00:00:00","Franklin"
"75389_WSDA_SF_2016","NASS","center pivot","sorghum","2016/12/31 00:00:00","Franklin"
"75390_WSDA_SF_2016","WSDA","rill","corn, field","2016/07/07 00:00:00","Franklin"
"75393_WSDA_SF_2016","WSDA","drip","onion","2016/05/27 00:00:00","Franklin"
"75405_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/08/02 00:00:00","Franklin"
"75408_WSDA_SF_2016","NASS","wheel line","bean, dry","2016/12/31 00:00:00","Franklin"
"75410_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75415_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/09 00:00:00","Franklin"
"75416_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/09 00:00:00","Franklin"
"75417_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/09 00:00:00","Franklin"
"75436_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75437_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/09 00:00:00","Franklin"
"75438_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/02 00:00:00","Franklin"
"75443_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/26 00:00:00","Franklin"
"75464_WSDA_SF_2016","WSDA","center pivot","bluegrass seed","2016/07/07 00:00:00","Franklin"
"75465_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/25 00:00:00","Franklin"
"75473_WSDA_SF_2016","NASS","center pivot","carrot","2016/12/31 00:00:00","Franklin"
"75485_WSDA_SF_2016","WSDA","center pivot","potato","2016/07/07 00:00:00","Franklin"
"75492_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/08 00:00:00","Franklin"
"75493_WSDA_SF_2016","NASS","rill","triticale","2016/12/31 00:00:00","Franklin"
"75498_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75499_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/10 00:00:00","Franklin"
"75504_WSDA_SF_2016","WSDA","center pivot","grass seed, other","2016/08/25 00:00:00","Franklin"
"75506_WSDA_SF_2016","NASS","sprinkler","potato","2016/12/31 00:00:00","Franklin"
"75508_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75512_WSDA_SF_2016","WSDA","center pivot","triticale hay","2016/06/01 00:00:00","Franklin"
"75513_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/25 00:00:00","Franklin"
"75518_WSDA_SF_2016","WSDA","center pivot","corn, sweet","2016/05/12 00:00:00","Franklin"
"75537_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/08 00:00:00","Franklin"
"75538_WSDA_SF_2016","WSDA","center pivot","oat","2016/08/08 00:00:00","Franklin"
"75550_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75558_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/01 00:00:00","Franklin"
"75566_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/25 00:00:00","Franklin"
"75578_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/11 00:00:00","Franklin"
"75594_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Grant"
"75614_WSDA_SF_2016","NASS","rill","sugar beet seed","2016/12/31 00:00:00","Grant"
"75617_WSDA_SF_2016","NASS","center pivot","wheat fallow","2016/12/31 00:00:00","Grant"
"75620_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Grant"
"75621_WSDA_SF_2016","NASS","center pivot","onion","2016/12/31 00:00:00","Grant"
"75622_WSDA_SF_2016","NASS","rill","bean, dry","2016/12/31 00:00:00","Grant"
"75623_WSDA_SF_2016","NASS","rill","wheat","2016/12/31 00:00:00","Grant"
"75626_WSDA_SF_2016","NASS","wheel line","corn, field","2016/12/31 00:00:00","Grant"
"75631_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Grant"
"75632_WSDA_SF_2016","NASS","center pivot","bean, dry","2016/12/31 00:00:00","Grant"
"75636_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Grant"
"75639_WSDA_SF_2016","NASS","center pivot","wheat fallow","2016/12/31 00:00:00","Grant"
"75640_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Grant"
"75641_WSDA_SF_2016","NASS","sprinkler","wheat fallow","2016/12/31 00:00:00","Grant"
"75647_WSDA_SF_2016","NASS","rill","corn, field","2016/12/31 00:00:00","Grant"
"75648_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Grant"
"75653_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Grant"
"75659_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Grant"
"75660_WSDA_SF_2016","NASS","center pivot","pea, green","2016/12/31 00:00:00","Grant"
"75666_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Grant"
"75686_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/25 00:00:00","Franklin"
"75691_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/08 00:00:00","Franklin"
"75696_WSDA_SF_2016","NASS","center pivot","bluegrass seed","2016/12/31 00:00:00","Franklin"
"75705_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"75727_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75736_WSDA_SF_2016","WSDA","center pivot","grass seed, other","2016/08/25 00:00:00","Franklin"
"75740_WSDA_SF_2016","WSDA","rill","corn, field","2016/08/25 00:00:00","Franklin"
"75747_WSDA_SF_2016","NASS","center pivot","bean, dry","2016/12/31 00:00:00","Franklin"
"75753_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/07/07 00:00:00","Franklin"
"75759_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/09 00:00:00","Franklin"
"75760_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/24 00:00:00","Franklin"
"75763_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/25 00:00:00","Franklin"
"75767_WSDA_SF_2016","Producer","center pivot","potato","2016/06/01 00:00:00","Franklin"
"75768_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75774_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/01 00:00:00","Franklin"
"75775_WSDA_SF_2016","WSDA","center pivot","onion","2016/05/10 00:00:00","Franklin"
"75779_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75784_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/09 00:00:00","Franklin"
"75788_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75790_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/09 00:00:00","Franklin"
"75794_WSDA_SF_2016","WSDA","center pivot","corn seed","2016/08/25 00:00:00","Franklin"
"75795_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/10 00:00:00","Franklin"
"75804_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75810_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/08 00:00:00","Franklin"
"75814_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/07 00:00:00","Franklin"
"75821_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75834_WSDA_SF_2016","NASS","center pivot","bean, dry","2016/12/31 00:00:00","Franklin"
"75835_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/06/09 00:00:00","Franklin"
"75836_WSDA_SF_2016","WSDA","rill","wheat","2016/06/09 00:00:00","Franklin"
"75837_WSDA_SF_2016","WSDA","rill","wheat","2016/06/09 00:00:00","Franklin"
"75838_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/09 00:00:00","Franklin"
"75859_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/07/07 00:00:00","Franklin"
"75861_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/25 00:00:00","Franklin"
"75874_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"75875_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/11 00:00:00","Franklin"
"75892_WSDA_SF_2016","WSDA","center pivot","onion","2016/05/10 00:00:00","Franklin"
"75899_WSDA_SF_2016","NASS","center pivot","buckwheat","2016/12/31 00:00:00","Franklin"
"75910_WSDA_SF_2016","WSDA","center pivot","corn seed","2016/06/01 00:00:00","Franklin"
"75914_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/24 00:00:00","Franklin"
"75931_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/11 00:00:00","Franklin"
"75932_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/26 00:00:00","Franklin"
"75962_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"75963_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"75975_WSDA_SF_2016","NASS","sprinkler","potato","2016/12/31 00:00:00","Franklin"
"75978_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"75980_WSDA_SF_2016","WSDA","center pivot","pea, green","2016/06/09 00:00:00","Franklin"
"75981_WSDA_SF_2016","NASS","rill","wheat","2016/12/31 00:00:00","Franklin"
"75983_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/09 00:00:00","Franklin"
"75984_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/03 00:00:00","Franklin"
"75987_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/03 00:00:00","Franklin"
"75991_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/24 00:00:00","Franklin"
"75992_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/24 00:00:00","Franklin"
"75993_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/11 00:00:00","Franklin"
"75997_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/02 00:00:00","Franklin"
"76000_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/24 00:00:00","Franklin"
"76008_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/24 00:00:00","Franklin"
"76010_WSDA_SF_2016","NASS","center pivot","corn, field","2016/12/31 00:00:00","Franklin"
"76013_WSDA_SF_2016","WSDA","rill","corn, field","2016/05/26 00:00:00","Franklin"
"76017_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76019_WSDA_SF_2016","WSDA","center pivot","onion","2016/05/10 00:00:00","Franklin"
"76027_WSDA_SF_2016","WSDA","center pivot","potato","2016/07/07 00:00:00","Franklin"
"76028_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76030_WSDA_SF_2016","NASS","center pivot","carrot","2016/12/31 00:00:00","Franklin"
"76045_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76053_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/10 00:00:00","Franklin"
"76061_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"76067_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/08 00:00:00","Franklin"
"76069_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/12 00:00:00","Franklin"
"76070_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/10 00:00:00","Franklin"
"76071_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/11 00:00:00","Franklin"
"76072_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/11 00:00:00","Franklin"
"76074_WSDA_SF_2016","WSDA","center pivot","triticale hay","2016/05/10 00:00:00","Franklin"
"76075_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"76077_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/10 00:00:00","Franklin"
"76083_WSDA_SF_2016","WSDA","sprinkler","buckwheat","2016/08/02 00:00:00","Franklin"
"76085_WSDA_SF_2016","WSDA","sprinkler","corn, field","2016/08/02 00:00:00","Franklin"
"76087_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/24 00:00:00","Franklin"
"76092_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/24 00:00:00","Franklin"
"76093_WSDA_SF_2016","WSDA","center pivot","corn seed","2016/08/24 00:00:00","Franklin"
"76106_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"76109_WSDA_SF_2016","WSDA","center pivot","corn seed","2016/06/09 00:00:00","Franklin"
"76118_WSDA_SF_2016","WSDA","center pivot","bluegrass seed","2016/06/01 00:00:00","Franklin"
"76119_WSDA_SF_2016","Producer","center pivot","wheat","2016/06/01 00:00:00","Franklin"
"76136_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"76138_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/11 00:00:00","Franklin"
"76139_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/24 00:00:00","Franklin"
"76140_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/02 00:00:00","Franklin"
"76141_WSDA_SF_2016","WSDA","center pivot","pea, green","2016/05/26 00:00:00","Franklin"
"76144_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/25 00:00:00","Franklin"
"76154_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/08/25 00:00:00","Franklin"
"76160_WSDA_SF_2016","WSDA","wheel line","wheat","2016/08/25 00:00:00","Franklin"
"76161_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"76165_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"76166_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76167_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76168_WSDA_SF_2016","WSDA","rill","corn, field","2016/08/25 00:00:00","Franklin"
"76170_WSDA_SF_2016","WSDA","wheel line","corn, field","2016/08/02 00:00:00","Franklin"
"76186_WSDA_SF_2016","NASS","center pivot","carrot","2016/12/31 00:00:00","Franklin"
"76189_WSDA_SF_2016","NASS","center pivot","bean, dry","2016/12/31 00:00:00","Franklin"
"76202_WSDA_SF_2016","NASS","center pivot","buckwheat","2016/12/31 00:00:00","Franklin"
"76209_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/11 00:00:00","Franklin"
"76210_WSDA_SF_2016","NASS","center pivot","bluegrass seed","2016/12/31 00:00:00","Franklin"
"76211_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/25 00:00:00","Franklin"
"76227_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"76228_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/01 00:00:00","Franklin"
"76229_WSDA_SF_2016","WSDA","rill","corn, field","2016/08/24 00:00:00","Franklin"
"76230_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/24 00:00:00","Franklin"
"76234_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"76235_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"76243_WSDA_SF_2016","WSDA","center pivot","bluegrass seed","2016/07/07 00:00:00","Franklin"
"76247_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/01 00:00:00","Franklin"
"76257_WSDA_SF_2016","NASS","center pivot","bluegrass seed","2016/12/31 00:00:00","Franklin"
"76260_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/25 00:00:00","Franklin"
"76261_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76269_WSDA_SF_2016","WSDA","wheel line","corn, sweet","2016/08/11 00:00:00","Franklin"
"76298_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/25 00:00:00","Franklin"
"76303_WSDA_SF_2016","WSDA","rill","wheat","2016/08/24 00:00:00","Franklin"
"76306_WSDA_SF_2016","WSDA","rill","green manure","2016/06/09 00:00:00","Franklin"
"76314_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/25 00:00:00","Franklin"
"76318_WSDA_SF_2016","WSDA","center pivot","canola","2016/06/09 00:00:00","Franklin"
"76320_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/03 00:00:00","Franklin"
"76326_WSDA_SF_2016","WSDA","center pivot/drip","onion","2016/05/26 00:00:00","Franklin"
"76339_WSDA_SF_2016","WSDA","sprinkler","corn seed","2016/07/26 00:00:00","Franklin"
"76340_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/25 00:00:00","Franklin"
"76343_WSDA_SF_2016","WSDA","center pivot","wheat","2016/08/02 00:00:00","Franklin"
"76346_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76357_WSDA_SF_2016","WSDA","rill","carrot seed","2016/07/14 00:00:00","Franklin"
"76374_WSDA_SF_2016","NASS","rill","wheat","2016/12/31 00:00:00","Franklin"
"76375_WSDA_SF_2016","WSDA","wheel line","clover seed","2016/08/24 00:00:00","Franklin"
"76382_WSDA_SF_2016","WSDA","drip","onion","2016/05/26 00:00:00","Franklin"
"76387_WSDA_SF_2016","WSDA","center pivot","sudangrass","2016/05/26 00:00:00","Franklin"
"76393_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/09 00:00:00","Franklin"
"76394_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/09 00:00:00","Franklin"
"76397_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/27 00:00:00","Franklin"
"76402_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/06/02 00:00:00","Franklin"
"76409_WSDA_SF_2016","WSDA","center pivot","bean, dry","2016/08/25 00:00:00","Franklin"
"76414_WSDA_SF_2016","NASS","rill","corn, field","2016/12/31 00:00:00","Franklin"
"76415_WSDA_SF_2016","WSDA","center pivot","corn seed","2016/06/09 00:00:00","Franklin"
"76424_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/11 00:00:00","Franklin"
"76432_WSDA_SF_2016","NASS","center pivot","onion","2016/12/31 00:00:00","Franklin"
"76446_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/03 00:00:00","Franklin"
"76464_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/24 00:00:00","Franklin"
"76469_WSDA_SF_2016","WSDA","center pivot","potato","2016/05/10 00:00:00","Franklin"
"76471_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76476_WSDA_SF_2016","NASS","center pivot","wheat","2016/12/31 00:00:00","Franklin"
"76477_WSDA_SF_2016","WSDA","center pivot","pea, green","2016/06/09 00:00:00","Franklin"
"76480_WSDA_SF_2016","NASS","center pivot","bean, dry","2016/12/31 00:00:00","Franklin"
"76486_WSDA_SF_2016","NASS","center pivot","potato","2016/12/31 00:00:00","Franklin"
"76501_WSDA_SF_2016","WSDA","sprinkler","corn, field","2016/08/24 00:00:00","Franklin"
"76502_WSDA_SF_2016","NASS","sprinkler","bluegrass seed","2016/12/31 00:00:00","Franklin"
"76504_WSDA_SF_2016","WSDA","center pivot","triticale","2016/05/10 00:00:00","Franklin"
"76514_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/08/08 00:00:00","Franklin"
"76533_WSDA_SF_2016","NASS","center pivot","onion","2016/12/31 00:00:00","Franklin"
"76544_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/07/14 00:00:00","Franklin"
"76549_WSDA_SF_2016","WSDA","drip","onion","2016/05/27 00:00:00","Franklin"
"76550_WSDA_SF_2016","WSDA","center pivot","wheat","2016/05/12 00:00:00","Franklin"
"76556_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/25 00:00:00","Franklin"
"76557_WSDA_SF_2016","WSDA","center pivot","bluegrass seed","2016/06/09 00:00:00","Franklin"
"76579_WSDA_SF_2016","WSDA","center pivot","corn seed","2016/06/01 00:00:00","Franklin"
"76586_WSDA_SF_2016","WSDA","center pivot","carrot","2016/05/26 00:00:00","Franklin"
"76590_WSDA_SF_2016","WSDA","center pivot","potato","2016/08/25 00:00:00","Franklin"
"76594_WSDA_SF_2016","WSDA","sprinkler","wheat","2016/07/07 00:00:00","Franklin"
"76599_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/25 00:00:00","Franklin"
"76600_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/09 00:00:00","Franklin"
"76601_WSDA_SF_2016","WSDA","center pivot","wheat","2016/06/09 00:00:00","Franklin"
"76614_WSDA_SF_2016","WSDA","center pivot","corn, field","2016/06/09 00:00:00","Franklin"
"76623_WSDA_SF_2016","WSDA","wheel line","wheat","2016/08/24 00:00:00","Franklin"
"76632_WSDA_SF_2016","WSDA","wheel line","bean, dry","2016/07/07 00:00:00","Franklin"
"76640_WSDA_SF_2016","WSDA","center pivot","buckwheat","2016/08/25 00:00:00","Franklin"
"76641_WSDA_SF_2016","WSDA","center pivot","potato","2016/06/03 00:00:00","Franklin"
