"ID","DataSrc","Irrigtn","CropTyp","LstSrvD","county"
"104925_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"104927_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"104937_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Franklin"
"104945_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/30 00:00:00","Franklin"
"104947_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/05 00:00:00","Franklin"
"104954_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/04 00:00:00","Franklin"
"104958_WSDA_SF_2018","WSDA","center pivot","pea, green","2018/06/05 00:00:00","Franklin"
"104961_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"104963_WSDA_SF_2018","WSDA","center pivot","onion","2018/05/30 00:00:00","Franklin"
"104965_WSDA_SF_2018","WSDA","center pivot","onion","2018/05/09 00:00:00","Franklin"
"104966_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/11 00:00:00","Franklin"
"104968_WSDA_SF_2018","WSDA","center pivot","potato","2018/05/09 00:00:00","Franklin"
"104972_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"104973_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/25 00:00:00","Franklin"
"104977_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/05 00:00:00","Franklin"
"104989_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"104992_WSDA_SF_2018","NASS","center pivot","grass seed","2018/12/31 00:00:00","Franklin"
"105005_WSDA_SF_2018","WSDA","center pivot","carrot","2018/06/06 00:00:00","Franklin"
"105009_WSDA_SF_2018","WSDA","sprinkler","potato","2018/09/10 00:00:00","Franklin"
"105013_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105016_WSDA_SF_2018","WSDA","center pivot","grass seed","2018/08/21 00:00:00","Franklin"
"105018_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/30 00:00:00","Franklin"
"105019_WSDA_SF_2018","WSDA","center pivot","potato","2018/11/06 00:00:00","Franklin"
"105025_WSDA_SF_2018","WSDA","center pivot","onion","2018/08/15 00:00:00","Franklin"
"105029_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/05 00:00:00","Franklin"
"105033_WSDA_SF_2018","WSDA","center pivot","yellow mustard","2018/10/09 00:00:00","Franklin"
"105047_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/22 00:00:00","Franklin"
"105058_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/06 00:00:00","Franklin"
"105064_WSDA_SF_2018","NASS","center pivot","corn, sweet","2018/12/31 00:00:00","Franklin"
"105065_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/08/14 00:00:00","Franklin"
"105069_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105073_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/15 00:00:00","Franklin"
"105075_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/21 00:00:00","Franklin"
"105079_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"105085_WSDA_SF_2018","WSDA","center pivot","wheat","2018/05/30 00:00:00","Franklin"
"105087_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105088_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105090_WSDA_SF_2018","WSDA","wheel line","onion","2018/10/04 00:00:00","Franklin"
"105110_WSDA_SF_2018","WSDA","center pivot","bean, dry","2018/08/15 00:00:00","Franklin"
"105117_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105118_WSDA_SF_2018","WSDA","center pivot","sudangrass","2018/08/21 00:00:00","Franklin"
"105119_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105122_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105123_WSDA_SF_2018","WSDA","rill","potato","2018/06/07 00:00:00","Franklin"
"105124_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/04 00:00:00","Franklin"
"105127_WSDA_SF_2018","WSDA","center pivot","onion","2018/11/06 00:00:00","Franklin"
"105128_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/31 00:00:00","Franklin"
"105139_WSDA_SF_2018","WSDA","sprinkler","corn, sweet","2018/09/11 00:00:00","Franklin"
"105141_WSDA_SF_2018","WSDA","center pivot","bean, green","2018/09/12 00:00:00","Franklin"
"105142_WSDA_SF_2018","WSDA","center pivot/sprinkler","grass seed","2018/12/31 00:00:00","Franklin"
"105144_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/05 00:00:00","Franklin"
"105148_WSDA_SF_2018","WSDA","center pivot","carrot seed","2018/08/21 00:00:00","Franklin"
"105149_WSDA_SF_2018","WSDA","rill","corn, field","2018/10/09 00:00:00","Franklin"
"105159_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/10 00:00:00","Franklin"
"105163_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/09/05 00:00:00","Franklin"
"105164_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/08/31 00:00:00","Franklin"
"105166_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/30 00:00:00","Franklin"
"105170_WSDA_SF_2018","NASS","center pivot","onion","2018/12/31 00:00:00","Franklin"
"105181_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/08/21 00:00:00","Franklin"
"105183_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105184_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105189_WSDA_SF_2018","NASS","center pivot","potato","2018/08/14 00:00:00","Franklin"
"105192_WSDA_SF_2018","WSDA","center pivot","wheat","2018/11/06 00:00:00","Franklin"
"105195_WSDA_SF_2018","WSDA","center pivot","bean, dry","2018/08/15 00:00:00","Franklin"
"105196_WSDA_SF_2018","WSDA","center pivot","potato","2018/05/30 00:00:00","Franklin"
"105200_WSDA_SF_2018","WSDA","center pivot","wheat","2018/09/11 00:00:00","Franklin"
"105204_WSDA_SF_2018","Conservation District","center pivot","onion","2018/10/08 00:00:00","Franklin"
"105207_WSDA_SF_2018","NASS","center pivot","triticale","2018/12/31 00:00:00","Franklin"
"105212_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/05 00:00:00","Franklin"
"105214_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/09 00:00:00","Franklin"
"105215_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105223_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/06/11 00:00:00","Franklin"
"105225_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/21 00:00:00","Franklin"
"105230_WSDA_SF_2018","WSDA","sprinkler","corn seed","2018/08/21 00:00:00","Franklin"
"105233_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/06 00:00:00","Franklin"
"105235_WSDA_SF_2018","WSDA","center pivot","potato","2018/07/23 00:00:00","Franklin"
"105238_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/08/21 00:00:00","Franklin"
"105265_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/12 00:00:00","Franklin"
"105268_WSDA_SF_2018","WSDA","center pivot","onion","2018/08/15 00:00:00","Franklin"
"105271_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/11 00:00:00","Franklin"
"105275_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/04 00:00:00","Franklin"
"105276_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/09 00:00:00","Franklin"
"105277_WSDA_SF_2018","WSDA","center pivot","wheat","2018/10/08 00:00:00","Franklin"
"105285_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105291_WSDA_SF_2018","WSDA","center pivot","corn seed","2018/10/09 00:00:00","Franklin"
"105301_WSDA_SF_2018","WSDA","center pivot","bluegrass seed","2018/08/21 00:00:00","Franklin"
"105305_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105306_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/11 00:00:00","Franklin"
"105313_WSDA_SF_2018","WSDA","center pivot","potato","2018/05/30 00:00:00","Franklin"
"105314_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/08/14 00:00:00","Franklin"
"105315_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/08/14 00:00:00","Franklin"
"105319_WSDA_SF_2018","WSDA","center pivot","bean, dry","2018/10/04 00:00:00","Franklin"
"105331_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/07 00:00:00","Franklin"
"105333_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105338_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/09/10 00:00:00","Franklin"
"105341_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105344_WSDA_SF_2018","WSDA","sprinkler","potato","2018/09/10 00:00:00","Franklin"
"105345_WSDA_SF_2018","WSDA","center pivot","wheat","2018/08/21 00:00:00","Franklin"
"105348_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105352_WSDA_SF_2018","WSDA","center pivot","onion","2018/05/30 00:00:00","Franklin"
"105358_WSDA_SF_2018","NASS","center pivot","pea, green","2018/12/31 00:00:00","Franklin"
"105359_WSDA_SF_2018","WSDA","center pivot","wheat","2018/05/30 00:00:00","Franklin"
"105360_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105381_WSDA_SF_2018","NASS","center pivot","grass seed","2018/12/31 00:00:00","Franklin"
"105383_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/21 00:00:00","Franklin"
"105391_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/09/12 00:00:00","Franklin"
"105395_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/30 00:00:00","Franklin"
"105400_WSDA_SF_2018","WSDA","center pivot","fescue seed","2018/10/09 00:00:00","Franklin"
"105403_WSDA_SF_2018","WSDA","wheel line","wheat","2018/04/11 00:00:00","Franklin"
"105406_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105408_WSDA_SF_2018","WSDA","sprinkler","corn seed","2018/08/15 00:00:00","Franklin"
"105410_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/12 00:00:00","Franklin"
"105416_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/05 00:00:00","Franklin"
"105423_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/12 00:00:00","Franklin"
"105427_WSDA_SF_2018","WSDA","center pivot","wheat","2018/10/08 00:00:00","Franklin"
"105429_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105431_WSDA_SF_2018","WSDA","sprinkler","bean, dry","2018/11/06 00:00:00","Franklin"
"105441_WSDA_SF_2018","WSDA","center pivot","onion","2018/09/10 00:00:00","Franklin"
"105449_WSDA_SF_2018","WSDA","center pivot","onion","2018/05/30 00:00:00","Franklin"
"105454_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/09/10 00:00:00","Franklin"
"105455_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/03 00:00:00","Franklin"
"105456_WSDA_SF_2018","WSDA","center pivot","bean, dry","2018/09/11 00:00:00","Franklin"
"105461_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/30 00:00:00","Franklin"
"105462_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105463_WSDA_SF_2018","WSDA","center pivot","potato","2018/11/06 00:00:00","Franklin"
"105464_WSDA_SF_2018","WSDA","center pivot","potato","2018/11/06 00:00:00","Franklin"
"105465_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/10/05 00:00:00","Franklin"
"105469_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/05 00:00:00","Franklin"
"105471_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105474_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105485_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105494_WSDA_SF_2018","NASS","center pivot","grass seed","2018/12/31 00:00:00","Franklin"
"105495_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/05 00:00:00","Franklin"
"105497_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/05/30 00:00:00","Franklin"
"105505_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/11/06 00:00:00","Franklin"
"105506_WSDA_SF_2018","NASS","center pivot","corn, sweet","2018/12/31 00:00:00","Franklin"
"105513_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/10/25 00:00:00","Franklin"
"105520_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"105522_WSDA_SF_2018","WSDA","center pivot","wheat","2018/08/21 00:00:00","Franklin"
"105523_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105524_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105527_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Franklin"
"105532_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105536_WSDA_SF_2018","WSDA","center pivot","onion","2018/11/06 00:00:00","Franklin"
"105545_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105552_WSDA_SF_2018","WSDA","sprinkler","buckwheat","2018/10/09 00:00:00","Franklin"
"105558_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105559_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/30 00:00:00","Franklin"
"105570_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105576_WSDA_SF_2018","WSDA","center pivot","wheat","2018/09/10 00:00:00","Franklin"
"105578_WSDA_SF_2018","WSDA","center pivot","bean, dry","2018/08/21 00:00:00","Franklin"
"105579_WSDA_SF_2018","WSDA","center pivot","wheat","2018/06/07 00:00:00","Franklin"
"105584_WSDA_SF_2018","WSDA","center pivot/sprinkler","potato","2018/05/09 00:00:00","Franklin"
"105585_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/06/06 00:00:00","Franklin"
"105588_WSDA_SF_2018","NASS","center pivot","corn, sweet","2018/10/09 00:00:00","Franklin"
"105589_WSDA_SF_2018","WSDA","center pivot","fescue seed","2018/10/09 00:00:00","Franklin"
"105593_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/06/06 00:00:00","Franklin"
"105597_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/09/05 00:00:00","Franklin"
"105608_WSDA_SF_2018","WSDA","wheel line","wheat","2018/10/08 00:00:00","Franklin"
"105609_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/10/08 00:00:00","Franklin"
"105611_WSDA_SF_2018","NASS","wheel line","potato","2018/12/31 00:00:00","Franklin"
"105612_WSDA_SF_2018","WSDA","center pivot","wheat","2018/09/10 00:00:00","Franklin"
"105613_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, sweet","2018/09/10 00:00:00","Franklin"
"105615_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105616_WSDA_SF_2018","WSDA","center pivot","potato","2018/05/30 00:00:00","Franklin"
"105623_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/30 00:00:00","Franklin"
"105626_WSDA_SF_2018","WSDA","center pivot","grass seed","2018/10/08 00:00:00","Franklin"
"105628_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105632_WSDA_SF_2018","WSDA","rill","wheat","2018/10/08 00:00:00","Franklin"
"105633_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105634_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/10/04 00:00:00","Franklin"
"105635_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/21 00:00:00","Franklin"
"105637_WSDA_SF_2018","NASS","sprinkler","corn, field","2018/12/31 00:00:00","Franklin"
"105640_WSDA_SF_2018","NASS","center pivot","carrot","2018/12/31 00:00:00","Franklin"
"105643_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105644_WSDA_SF_2018","WSDA","center pivot","onion","2018/05/30 00:00:00","Franklin"
"105645_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105646_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/30 00:00:00","Franklin"
"105648_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/09/04 00:00:00","Franklin"
"105653_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105661_WSDA_SF_2018","NASS","center pivot","bean, dry","2018/12/31 00:00:00","Franklin"
"105662_WSDA_SF_2018","NASS","sprinkler","wheat","2018/12/31 00:00:00","Franklin"
"105663_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/10/04 00:00:00","Franklin"
"105668_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/06/07 00:00:00","Franklin"
"105671_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/15 00:00:00","Franklin"
"105674_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/12 00:00:00","Franklin"
"105679_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/06/06 00:00:00","Franklin"
"105680_WSDA_SF_2018","NASS","center pivot","bean, dry","2018/12/31 00:00:00","Franklin"
"105689_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, sweet","2018/09/10 00:00:00","Franklin"
"105690_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/06 00:00:00","Franklin"
"105698_WSDA_SF_2018","NASS","center pivot","grass seed","2018/12/31 00:00:00","Franklin"
"105701_WSDA_SF_2018","NASS","center pivot","bean, dry","2018/12/31 00:00:00","Franklin"
"105708_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105710_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/11/06 00:00:00","Franklin"
"105713_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105715_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/06 00:00:00","Franklin"
"105724_WSDA_SF_2018","WSDA","center pivot","bean, dry","2018/08/14 00:00:00","Franklin"
"105730_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/09 00:00:00","Franklin"
"105741_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/15 00:00:00","Franklin"
"105742_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/08/30 00:00:00","Franklin"
"105744_WSDA_SF_2018","NASS","center pivot/sprinkler","potato","2018/12/31 00:00:00","Franklin"
"105746_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/10 00:00:00","Franklin"
"105747_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105749_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105755_WSDA_SF_2018","WSDA","sprinkler","sunflower seed","2018/10/08 00:00:00","Franklin"
"105758_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105762_WSDA_SF_2018","NASS","center pivot","mustard","2018/12/31 00:00:00","Franklin"
"105765_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/04 00:00:00","Franklin"
"105771_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/09 00:00:00","Franklin"
"105772_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/07 00:00:00","Franklin"
"105774_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/11 00:00:00","Franklin"
"105775_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/11 00:00:00","Franklin"
"105776_WSDA_SF_2018","WSDA","drip","bean, dry","2018/08/15 00:00:00","Franklin"
"105789_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105800_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"105802_WSDA_SF_2018","WSDA","center pivot","potato","2018/11/06 00:00:00","Franklin"
"105803_WSDA_SF_2018","WSDA","sprinkler/wheel line","corn, field","2018/11/06 00:00:00","Franklin"
"105809_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/09 00:00:00","Franklin"
"105818_WSDA_SF_2018","WSDA","wheel line","bean, dry","2018/09/11 00:00:00","Franklin"
"105819_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/09 00:00:00","Franklin"
"105825_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/10 00:00:00","Franklin"
"105826_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/11/06 00:00:00","Franklin"
"105831_WSDA_SF_2018","WSDA","center pivot","wheat","2018/11/06 00:00:00","Franklin"
"105832_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105834_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/03 00:00:00","Franklin"
"105836_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/14 00:00:00","Franklin"
"105837_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/25 00:00:00","Franklin"
"105840_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/11/06 00:00:00","Franklin"
"105841_WSDA_SF_2018","WSDA","center pivot","potato","2018/04/18 00:00:00","Franklin"
"105842_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/25 00:00:00","Franklin"
"105847_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/14 00:00:00","Franklin"
"105850_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/09/05 00:00:00","Franklin"
"105862_WSDA_SF_2018","WSDA","center pivot","wheat","2018/05/30 00:00:00","Franklin"
"105865_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105866_WSDA_SF_2018","NASS","center pivot","corn, sweet","2018/12/31 00:00:00","Franklin"
"105867_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105874_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/21 00:00:00","Franklin"
"105875_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105876_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/30 00:00:00","Franklin"
"105877_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/05/09 00:00:00","Franklin"
"105882_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105886_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105897_WSDA_SF_2018","WSDA","center pivot","onion","2018/10/04 00:00:00","Franklin"
"105906_WSDA_SF_2018","WSDA","center pivot","wheat","2018/08/14 00:00:00","Franklin"
"105908_WSDA_SF_2018","WSDA","center pivot","potato","2018/06/06 00:00:00","Franklin"
"105920_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/11/06 00:00:00","Franklin"
"105921_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/10/25 00:00:00","Franklin"
"105923_WSDA_SF_2018","WSDA","center pivot","onion","2018/06/06 00:00:00","Franklin"
"105924_WSDA_SF_2018","WSDA","center pivot","potato","2018/11/06 00:00:00","Franklin"
"105925_WSDA_SF_2018","WSDA","sprinkler","corn, sweet","2018/09/04 00:00:00","Franklin"
"105926_WSDA_SF_2018","NASS","center pivot","carrot","2018/12/31 00:00:00","Franklin"
"105928_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"105929_WSDA_SF_2018","WSDA","center pivot","ryegrass seed","2018/10/08 00:00:00","Franklin"
"105932_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105934_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105935_WSDA_SF_2018","WSDA","center pivot","corn seed","2018/10/04 00:00:00","Franklin"
"105940_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"105941_WSDA_SF_2018","NASS","center pivot","corn, field","2018/12/31 00:00:00","Franklin"
"105942_WSDA_SF_2018","WSDA","center pivot","potato","2018/07/23 00:00:00","Franklin"
"105946_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105947_WSDA_SF_2018","WSDA","center pivot","bean, green","2018/09/12 00:00:00","Franklin"
"105948_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/09/12 00:00:00","Franklin"
"105949_WSDA_SF_2018","WSDA","center pivot/sprinkler","corn, field","2018/09/11 00:00:00","Franklin"
"105955_WSDA_SF_2018","WSDA","center pivot/wheel line","onion","2018/09/10 00:00:00","Franklin"
"105964_WSDA_SF_2018","WSDA","center pivot","fescue seed","2018/10/09 00:00:00","Franklin"
"105965_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105966_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/04 00:00:00","Franklin"
"105967_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105983_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/11/06 00:00:00","Franklin"
"105985_WSDA_SF_2018","NASS","center pivot","potato","2018/12/31 00:00:00","Franklin"
"105986_WSDA_SF_2018","NASS","center pivot","wheat","2018/12/31 00:00:00","Franklin"
"105987_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/15 00:00:00","Franklin"
"105990_WSDA_SF_2018","WSDA","center pivot","onion","2018/06/06 00:00:00","Franklin"
"105993_WSDA_SF_2018","WSDA","center pivot","corn, sweet","2018/09/10 00:00:00","Franklin"
"105996_WSDA_SF_2018","NASS","sprinkler","corn, field","2018/12/31 00:00:00","Franklin"
"105998_WSDA_SF_2018","WSDA","sprinkler","corn, field","2018/11/06 00:00:00","Franklin"
"106000_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/08 00:00:00","Franklin"
"106002_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/21 00:00:00","Franklin"
"106005_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/15 00:00:00","Franklin"
"106008_WSDA_SF_2018","WSDA","center pivot","carrot","2018/08/14 00:00:00","Franklin"
"106010_WSDA_SF_2018","NASS","center pivot","pea, green","2018/12/31 00:00:00","Franklin"
"106011_WSDA_SF_2018","WSDA","center pivot","potato","2018/09/04 00:00:00","Franklin"
"106017_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/09 00:00:00","Franklin"
"106019_WSDA_SF_2018","WSDA","center pivot","potato","2018/08/14 00:00:00","Franklin"
"106038_WSDA_SF_2018","WSDA","center pivot","buckwheat","2018/10/05 00:00:00","Franklin"
"106042_WSDA_SF_2018","WSDA","sprinkler","chestnut","2018/10/08 00:00:00","Franklin"
"106051_WSDA_SF_2018","WSDA","sprinkler","potato","2018/05/09 00:00:00","Franklin"
"106061_WSDA_SF_2018","WSDA","center pivot","corn, field","2018/08/31 00:00:00","Franklin"
"106065_WSDA_SF_2018","WSDA","center pivot","potato","2018/10/09 00:00:00","Franklin"
