station,year,date,jd,variety,rep,stage,cumdd,cumGDD,bloom,pink,wt,cultivar
WSU Sunrise,2010,26apr2010,116,Gala,21,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,9,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,8,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,2,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,1,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,12,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,15,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,20,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,26apr2010,116,Gala,17,F,447.46875,336.40002,1,0,1,Gala
WSU Sunrise,2010,28apr2010,118,Gala,3,F,468.67728,357.60001,1,0,1,Gala
WSU Sunrise,2010,28apr2010,118,Gala,21,F,468.67728,357.60001,1,0,1,Gala
WSU Sunrise,2010,28apr2010,118,Gala,14,F,468.67728,357.60001,1,0,1,Gala
WSU Sunrise,2010,28apr2010,118,Gala,12,F,468.67728,357.60001,1,0,1,Gala
WSU Sunrise,2010,28apr2010,118,Gala,20,F,468.67728,357.60001,1,0,1,Gala
WSU Sunrise,2010,28apr2010,118,Gala,5,F,468.67728,357.60001,1,0,1,Gala
WSU Sunrise,2011,06may2011,126,Gala,18,F,343.78781,199,1,0,1,Gala
WSU Sunrise,2011,06may2011,126,Gala,6,F,343.78781,199,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,27,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,28,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,30,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,18,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,16,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,21,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,26,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,25,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,15,F,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,6,G,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,09may2011,129,Gala,20,G,376.59152,231.25,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,23,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,4,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,7,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,10,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,29,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,22,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,8,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,19,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,15,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,13,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,3,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,14,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,9,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,17,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,24,F,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,30,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,28,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,27,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,16,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,21,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,20,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,5,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,25,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,18,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,11may2011,131,Gala,26,G,410.84152,265.5,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,1,F,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,2,F,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,11,F,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,12,F,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,16,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,13,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,24,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,30,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,23,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,15,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,19,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,9,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,14,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,3,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,8,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,4,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,29,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,10,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,22,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,17,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,13may2011,133,Gala,7,G,436.25177,290.30002,1,0,1,Gala
WSU Sunrise,2011,16may2011,136,Gala,12,G,475.25177,329.30002,1,0,1,Gala
WSU Sunrise,2011,16may2011,136,Gala,11,G,475.25177,329.30002,1,0,1,Gala
WSU Sunrise,2011,16may2011,136,Gala,2,G,475.25177,329.30002,1,0,1,Gala
WSU Sunrise,2011,16may2011,136,Gala,10,G,475.25177,329.30002,1,0,1,Gala
WSU Sunrise,2011,16may2011,136,Gala,30,G,475.25177,329.30002,1,0,1,Gala
WSU Sunrise,2011,16may2011,136,Gala,1,G,475.25177,329.30002,1,0,1,Gala
WSU Sunrise,2011,18may2011,138,Gala,1,G,495.55435,347.80002,1,0,1,Gala
WSU Sunrise,2011,18may2011,138,Gala,11,G,495.55435,347.80002,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,3,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,4,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,10,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,2,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,9,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,7,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,14,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,6,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,19,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,17,F,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,15,G,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,18,G,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,25apr2012,116,Gala,8,G,339.85925,248.55,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,5,F,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,20,F,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,11,F,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,1,F,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,12,F,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,19,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,17,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,13,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,9,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,10,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,7,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,8,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,15,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,4,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,14,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,18,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,6,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,27apr2012,118,Gala,3,G,357.00122,263.89999,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,9,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,19,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,12,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,16,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,15,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,2,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,4,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,8,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,7,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,20,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,11,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,1,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,14,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,10,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,6,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,18,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,13,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,5,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,3,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,30apr2012,121,Gala,17,G,395.52374,302,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,16,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,5,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,4,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,14,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,2,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,1,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,3,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,12,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,11,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,18,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,20,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,02may2012,123,Gala,13,G,413.66751,319.60001,1,0,1,Gala
WSU Sunrise,2012,04may2012,125,Gala,12,G,429.03665,334.95001,1,0,1,Gala
WSU Sunrise,2012,04may2012,125,Gala,11,G,429.03665,334.95001,1,0,1,Gala
WSU Sunrise,2012,04may2012,125,Gala,2,G,429.03665,334.95001,1,0,1,Gala
WSU Sunrise,2012,04may2012,125,Gala,16,G,429.03665,334.95001,1,0,1,Gala
WSU Sunrise,2012,04may2012,125,Gala,1,G,429.03665,334.95001,1,0,1,Gala
WSU Sunrise,2012,04may2012,125,Gala,3,G,429.03665,334.95001,1,0,1,Gala
WSU Sunrise,2012,04may2012,125,Gala,5,G,429.03665,334.95001,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,20,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,13,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,14,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,10,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,23,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,12,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,27,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,8,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,9,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,25,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,22,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,2,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,19,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,5,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,1,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,22apr2013,112,Gala,30,F,367.40033,245.75,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,3,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,8,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,15,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,24,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,5,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,16,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,27,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,30,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,4,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,14,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,20,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,29,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,23,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,1,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,7,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,9,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,17,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,13,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,19,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,25,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,10,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,22,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,6,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,12,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,24apr2013,114,Gala,11,F,386.32559,261.10001,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,20,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,4,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,5,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,17,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,6,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,16,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,28,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,25,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,19,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,7,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,29,F,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,23,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,1,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,18,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,15,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,26,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,10,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,22,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,2,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,11,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,13,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,9,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,21,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,27,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,12,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,14,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,3,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,24,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,30,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,27apr2013,117,Gala,8,G,442.5278,319,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,6,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,24,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,17,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,21,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,15,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,19,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,7,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,11,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,16,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,28,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,26,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,4,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,5,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,20,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,22,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,18,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,29apr2013,119,Gala,29,G,466.84998,342.89999,1,0,1,Gala
WSU Sunrise,2013,01may2013,121,Gala,21,G,479.38107,351.5,1,0,1,Gala
WSU Sunrise,2013,01may2013,121,Gala,7,G,479.38107,351.5,1,0,1,Gala
WSU Sunrise,2013,01may2013,121,Gala,17,G,479.38107,351.5,1,0,1,Gala
WSU Sunrise,2013,01may2013,121,Gala,26,G,479.38107,351.5,1,0,1,Gala
WSU Sunrise,2013,01may2013,121,Gala,18,G,479.38107,351.5,1,0,1,Gala
WSU Sunrise,2013,01may2013,121,Gala,19,G,479.38107,351.5,1,0,1,Gala
WSU Sunrise,2013,03may2013,123,Gala,19,G,509.25211,380.35001,1,0,1,Gala
WSU Sunrise,2013,03may2013,123,Gala,21,G,509.25211,380.35001,1,0,1,Gala
WSU Sunrise,2014,18apr2014,108,Gala,36,F,336.78769,233.45,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,42,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,50,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,32,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,20,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,49,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,36,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,10,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,9,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,33,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,39,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,46,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,37,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,44,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,38,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,29,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,25,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,14,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,43,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,35,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,34,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,21,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,27,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,21apr2014,111,Gala,26,F,362.97952,254.90001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,33,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,42,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,13,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,30,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,23,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,40,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,12,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,22,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,35,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,7,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,2,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,24,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,5,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,17,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,32,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,10,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,25,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,36,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,46,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,34,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,21,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,28,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,20,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,49,F,379.78461,270.70001,1,0,1,Gala
WSU Sunrise,2014,23apr2014,113,Gala,9,F,379.78461,270.70001,1,0,1,Gala
