station,year,date,jd,variety,rep,stage,cumdd,cumGDD,bloom,pink,wt,cultivar
Konnowac Pass,2013,15apr2013,105,Cripps Pink,23,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,24,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,11,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,22,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,28,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,4,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,14,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,9,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,26,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,7,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,16,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,12,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,1,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,18,F,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,25,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,20,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,5,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,27,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,30,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,3,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,17,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,13,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,10,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,15,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,2,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,21,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,8,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,19,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,29,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,15apr2013,105,Cripps Pink,6,G,413.00757,267.565,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,24,F,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,4,F,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,22,F,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,7,F,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,12,F,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,14,F,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,11,F,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,9,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,1,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,20,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,16,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,8,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,5,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,26,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,10,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,3,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,17,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,23,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,6,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,18,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,29,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,19,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,21,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,13,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,2,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,30,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,28,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,27,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,17apr2013,107,Cripps Pink,25,G,423.82297,273.5,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,11,F,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,16,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,8,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,5,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,30,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,2,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,23,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,6,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,22,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,25,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,7,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,21,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,17,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,28,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,14,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,3,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,24,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,10,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,20,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,13,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,19,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,12,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,26,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,1,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,18,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,29,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,9,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,4,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,19apr2013,109,Cripps Pink,27,G,446.45358,294.61499,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,22,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,19,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,20,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,24,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,12,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,18,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,26,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,4,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,11,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,14,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,7,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,22apr2013,112,Cripps Pink,13,G,472.34552,314.69501,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,7,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,4,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,11,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,19,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,24,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,13,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,22,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,24apr2013,114,Cripps Pink,14,G,492.73611,330.495,1,0,1,Cripps Pink
Konnowac Pass,2013,26apr2013,116,Cripps Pink,14,G,520.45746,373.92999,1,0,1,Cripps Pink
Konnowac Pass,2013,26apr2013,116,Cripps Pink,19,G,520.45746,373.92999,1,0,1,Cripps Pink
Konnowac Pass,2013,26apr2013,116,Cripps Pink,13,G,520.45746,373.92999,1,0,1,Cripps Pink
Konnowac Pass,2013,26apr2013,116,Cripps Pink,22,G,520.45746,373.92999,1,0,1,Cripps Pink
Konnowac Pass,2014,08apr2014,98,Cripps Pink,21,F,356.1554,252.36501,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,13,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,25,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,5,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,21,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,27,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,1,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,18,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,28,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,4,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,09apr2014,99,Cripps Pink,24,F,370.4054,266.61502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,24,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,18,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,29,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,7,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,8,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,12,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,27,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,6,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,4,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,20,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,11,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,2,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,3,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,13,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,14,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,10,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,5,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,19,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,22,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,30,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,28,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,25,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,15,F,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,21,G,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,11apr2014,101,Cripps Pink,1,G,399.54404,295.36502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,26,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,12,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,9,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,28,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,22,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,1,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,23,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,19,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,5,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,11,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,4,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,2,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,30,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,17,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,25,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,3,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,6,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,27,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,16,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,21,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,8,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,13,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,15apr2014,105,Cripps Pink,24,G,444.36014,336.39502,1,0,1,Cripps Pink
Konnowac Pass,2014,18apr2014,108,Cripps Pink,27,G,473.03229,362.685,1,0,1,Cripps Pink
Konnowac Pass,2014,18apr2014,108,Cripps Pink,21,G,473.03229,362.685,1,0,1,Cripps Pink
Konnowac Pass,2014,18apr2014,108,Cripps Pink,23,G,473.03229,362.685,1,0,1,Cripps Pink
Konnowac Pass,2014,18apr2014,108,Cripps Pink,24,G,473.03229,362.685,1,0,1,Cripps Pink
Konnowac Pass,2014,18apr2014,108,Cripps Pink,5,G,473.03229,362.685,1,0,1,Cripps Pink
Konnowac Pass,2014,18apr2014,108,Cripps Pink,4,G,473.03229,362.685,1,0,1,Cripps Pink
Konnowac Pass,2014,18apr2014,108,Cripps Pink,26,G,473.03229,362.685,1,0,1,Cripps Pink
Mabton East,2011,15apr2011,105,Cripps Pink,7,F,274.26804,133.02,1,0,1,Cripps Pink
Mabton East,2011,18apr2011,108,Cripps Pink,7,F,290.75418,140.425,1,0,1,Cripps Pink
Mabton East,2011,18apr2011,108,Cripps Pink,11,F,290.75418,140.425,1,0,1,Cripps Pink
Mabton East,2011,18apr2011,108,Cripps Pink,19,F,290.75418,140.425,1,0,1,Cripps Pink
Mabton East,2011,20apr2011,110,Cripps Pink,11,F,298.39813,140.425,1,0,1,Cripps Pink
Mabton East,2011,20apr2011,110,Cripps Pink,8,F,298.39813,140.425,1,0,1,Cripps Pink
Mabton East,2011,20apr2011,110,Cripps Pink,19,F,298.39813,140.425,1,0,1,Cripps Pink
Mabton East,2011,20apr2011,110,Cripps Pink,7,F,298.39813,140.425,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,18,F,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,10,F,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,7,F,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,12,F,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,20,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,5,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,11,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,2,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,8,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,13,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,14,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,4,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,1,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,17,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,3,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,25apr2011,115,Cripps Pink,15,G,329.14276,153.96001,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,7,F,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,16,F,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,12,F,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,15,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,10,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,17,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,18,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,11,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,13,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,9,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,8,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,2,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,1,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,27apr2011,117,Cripps Pink,4,G,342.17004,162.23,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,7,F,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,12,F,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,16,F,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,10,G,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,17,G,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,9,G,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,11,G,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,2,G,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,18,G,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,29apr2011,119,Cripps Pink,4,G,356.17099,170.095,1,0,1,Cripps Pink
Mabton East,2011,02may2011,122,Cripps Pink,7,F,379.90283,185.755,1,0,1,Cripps Pink
Mabton East,2011,02may2011,122,Cripps Pink,12,F,379.90283,185.755,1,0,1,Cripps Pink
Mabton East,2011,02may2011,122,Cripps Pink,18,G,379.90283,185.755,1,0,1,Cripps Pink
Mabton East,2011,02may2011,122,Cripps Pink,16,G,379.90283,185.755,1,0,1,Cripps Pink
Mabton East,2011,02may2011,122,Cripps Pink,10,G,379.90283,185.755,1,0,1,Cripps Pink
Mabton East,2011,02may2011,122,Cripps Pink,6,G,379.90283,185.755,1,0,1,Cripps Pink
Mabton East,2011,04may2011,124,Cripps Pink,12,F,397.61987,198.33499,1,0,1,Cripps Pink
Mabton East,2011,04may2011,124,Cripps Pink,7,F,397.61987,198.33499,1,0,1,Cripps Pink
Mabton East,2011,04may2011,124,Cripps Pink,6,G,397.61987,198.33499,1,0,1,Cripps Pink
Mabton East,2011,04may2011,124,Cripps Pink,18,G,397.61987,198.33499,1,0,1,Cripps Pink
Mabton East,2011,04may2011,124,Cripps Pink,16,G,397.61987,198.33499,1,0,1,Cripps Pink
Mabton East,2011,06may2011,126,Cripps Pink,7,F,423.28012,222.67,1,0,1,Cripps Pink
Mabton East,2011,06may2011,126,Cripps Pink,12,F,423.28012,222.67,1,0,1,Cripps Pink
Mabton East,2011,06may2011,126,Cripps Pink,6,G,423.28012,222.67,1,0,1,Cripps Pink
Mabton East,2011,06may2011,126,Cripps Pink,18,G,423.28012,222.67,1,0,1,Cripps Pink
Mabton East,2011,10may2011,130,Cripps Pink,12,F,468.32123,263.22,1,0,1,Cripps Pink
Mabton East,2011,10may2011,130,Cripps Pink,18,G,468.32123,263.22,1,0,1,Cripps Pink
Mabton East,2011,10may2011,130,Cripps Pink,7,G,468.32123,263.22,1,0,1,Cripps Pink
Mabton East,2011,11may2011,131,Cripps Pink,12,F,484.66071,279.45999,1,0,1,Cripps Pink
Mabton East,2011,11may2011,131,Cripps Pink,18,G,484.66071,279.45999,1,0,1,Cripps Pink
Mabton East,2011,11may2011,131,Cripps Pink,7,G,484.66071,279.45999,1,0,1,Cripps Pink
Mabton East,2011,13may2011,133,Cripps Pink,12,F,510.61807,304.28,1,0,1,Cripps Pink
Mabton East,2011,16may2011,136,Cripps Pink,12,G,554.14307,347.80499,1,0,1,Cripps Pink
Mabton East,2011,18may2011,138,Cripps Pink,12,G,577.01154,368.62,1,0,1,Cripps Pink
Mabton East,2012,16apr2012,107,Cripps Pink,28,F,353.43518,198.515,1,0,1,Cripps Pink
Mabton East,2012,16apr2012,107,Cripps Pink,10,F,353.43518,198.515,1,0,1,Cripps Pink
Mabton East,2012,16apr2012,107,Cripps Pink,30,F,353.43518,198.515,1,0,1,Cripps Pink
Mabton East,2012,16apr2012,107,Cripps Pink,2,F,353.43518,198.515,1,0,1,Cripps Pink
Mabton East,2012,16apr2012,107,Cripps Pink,20,F,353.43518,198.515,1,0,1,Cripps Pink
Mabton East,2012,16apr2012,107,Cripps Pink,18,F,353.43518,198.515,1,0,1,Cripps Pink
